benchmark_id,family_role,property,gate_idx,group,phi
I52,interior,entanglement,7,X,0.041232271757997194
I52,interior,entanglement,8,E,0.02280635007147749
I52,interior,entanglement,9,X,0.074713285446564
I52,interior,entanglement,10,M,0.007944815978294505
I52,interior,entanglement,11,M,2.987240084924755e-16
I52,interior,entanglement,12,M,0.0319658501472238
I52,interior,entanglement,13,X,-0.018008750697481875
I52,interior,entanglement,14,E,0.09812676368185508
I53,interior,magic,1,M,-2.276697349164654e-16
I53,interior,magic,3,E,0.0
I53,interior,magic,5,E,0.057376570386374545
I53,interior,magic,6,X,0.17533892785380684
I53,interior,magic,7,E,0.07989103131063921
I53,interior,magic,9,M,0.22943191292659684
I53,interior,magic,10,M,0.0321037206300994
I53,interior,magic,11,M,0.04988923113181847
I53,interior,magic,12,M,0.1984527255523471
I53,interior,magic,13,E,0.006700975906826827
I53,interior,magic,14,X,0.015671863866902544
I53,interior,magic,17,M,0.09861342731037387
I53,interior,magic,18,M,0.14589066433800085
I53,interior,entanglement,1,M,-1.9761969838327787e-16
I53,interior,entanglement,3,E,0.0
I53,interior,entanglement,5,E,0.20860633052318364
I53,interior,entanglement,6,X,0.22643296420142164
I53,interior,entanglement,7,E,-0.01836782809625147
I53,interior,entanglement,9,M,0.03300209113280469
I53,interior,entanglement,10,M,-0.0062376487066137885
I53,interior,entanglement,11,M,0.0021804952907372222
I53,interior,entanglement,12,M,2.754833398436555e-16
I53,interior,entanglement,13,E,0.02888369365454201
I53,interior,entanglement,14,X,-5.893063814710331e-16
I53,interior,entanglement,17,M,-2.1123843415201312e-16
I53,interior,entanglement,18,M,1.521745692419548e-16
I54,interior,magic,0,X,0.2025756858477788
I54,interior,magic,1,E,0.21846056364133926
I54,interior,magic,2,E,0.0
I54,interior,magic,3,X,0.09966172799335808
I54,interior,magic,4,E,0.00039114867558695765
I54,interior,magic,5,X,0.009657797075129728
I54,interior,magic,6,M,2.0309679863809534e-16
I54,interior,magic,7,M,0.050253559943773875
I54,interior,magic,8,M,0.08904849105476964
I54,interior,magic,9,M,0.09188760232104398
I54,interior,magic,10,M,-0.0006100911940851258
I54,interior,magic,11,E,0.04093698994586263
I54,interior,magic,12,E,0.133435058348633
I54,interior,magic,13,X,-0.001071546681328895
I54,interior,magic,14,X,0.07417677015397735
I54,interior,magic,15,E,-0.005999631548010785
I54,interior,magic,16,M,0.0730761367772588
I54,interior,magic,17,M,0.003456840991887295
I54,interior,magic,18,M,-0.000922453141110824
I54,interior,entanglement,0,X,0.07601162674661971
I54,interior,entanglement,1,E,0.2028256122033672
I54,interior,entanglement,2,E,0.0
I54,interior,entanglement,3,X,-0.10720354295656105
I54,interior,entanglement,4,E,-0.025568263475961937
I54,interior,entanglement,5,X,0.010861333316392888
I54,interior,entanglement,6,M,6.957397620984315e-17
I54,interior,entanglement,7,M,1.2730557349035128e-17
I54,interior,entanglement,8,M,0.2637922978346535
I54,interior,entanglement,9,M,0.024042721149487772
I54,interior,entanglement,10,M,-0.0038519121784544885
I54,interior,entanglement,11,E,-0.012451382491956407
I54,interior,entanglement,12,E,0.16187697216168206
I54,interior,entanglement,13,X,0.08014017727430786
I54,interior,entanglement,14,X,5.2698586235540765e-17
I54,interior,entanglement,15,E,-9.300989462303969e-05
I54,interior,entanglement,16,M,-3.819167204710539e-17
I54,interior,entanglement,17,M,5.861977570020826e-17
I54,interior,entanglement,18,M,-1.9095836023552692e-16
I55,interior,magic,0,M,0.2789157300863667
I55,interior,magic,1,M,0.2855988212087847
I55,interior,magic,2,M,-0.006727640214977538
I55,interior,magic,3,M,0.27528813727616175
I55,interior,magic,4,X,0.02437599975187476
I55,interior,magic,5,E,9.473903143468002e-18
I55,interior,magic,6,E,-2.6349293117770383e-17
I55,interior,magic,7,E,-5.802765675374151e-17
I55,interior,entanglement,0,M,5.299464570877414e-17
I55,interior,entanglement,1,M,0.19054586070801072
I55,interior,entanglement,2,M,1.2982207901283497e-16
I55,interior,entanglement,3,M,0.1632430155254098
I55,interior,entanglement,4,X,-2.546111469807026e-16
I55,interior,entanglement,5,E,0.03298858814219991
I55,interior,entanglement,6,E,0.15378865000440317
I55,interior,entanglement,7,E,0.15795297218962956
